"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST00002478","INVO00003897","1.99","1-Sep-2017"
"CUST00002478","INVO00003898","5.41","18-May-2014"
"CUST00002478","INVO00003899","208.38","28-Feb-2010"
"CUST00002486","INVO00003900","9.05","16-Jul-2018"
"CUST00002486","INVO00003901","31.81","24-Jul-2019"
"CUST00002486","INVO00003902","684.32","12-Nov-2015"
"CUST00002493","INVO00003903","47.67","11-Feb-2018"
"CUST00002493","INVO00003904","9.9","15-Feb-2011"
"CUST00002497","INVO00003905","129.06","13-Mar-2018"
"CUST00002497","INVO00003906","20.38","18-Apr-2010"
"CUST00002497","INVO00003907","916.5","5-Mar-2017"
"CUST00002480","INVO00003908","7.19","7-Dec-2019"
"CUST00002480","INVO00003909","40.25","0-Jun-2015"
"CUST00002490","INVO00003910","4.61","12-Mar-2018"
"CUST00002496","INVO00003911","9.34","1-Mar-2018"
"CUST00002476","INVO00003912","401.97","21-Mar-2019"
"CUST00002476","INVO00003913","801.97","29-Dec-2013"
"CUST00002486","INVO00003914","6.6","5-Sep-2018"
"CUST00002486","INVO00003915","6.57","11-May-2012"
"CUST00002486","INVO00003916","8.96","13-Dec-2014"
"CUST00002489","INVO00003917","859.62","5-Nov-2011"
"CUST00002498","INVO00003918","490.48","22-Aug-2013"
"CUST00002498","INVO00003919","8.81","25-Aug-2011"
"CUST00002481","INVO00003920","78.66","2-Feb-2019"
"CUST00002481","INVO00003921","744.08","17-Sep-2019"
"CUST00002488","INVO00003922","41.42","28-Mar-2018"
"CUST00002495","INVO00003923","96.45","25-Aug-2019"
"CUST00002497","INVO00003924","585.15","23-Jul-2015"
"CUST00002497","INVO00003925","689.09","23-Sep-2018"
"CUST00002497","INVO00003926","59.35","13-Feb-2013"
"CUST00002481","INVO00003927","50.19","21-Aug-2019"
"CUST00002481","INVO00003928","4.41","23-May-2015"
"CUST00002482","INVO00003929","13.75","11-Nov-2019"
"CUST00002482","INVO00003930","2.55","29-Jun-2011"
"CUST00002482","INVO00003931","419.09","18-Nov-2014"
"CUST00002484","INVO00003932","809.6","0-Oct-2018"
"CUST00002484","INVO00003933","39.57","4-May-2015"
"CUST00002484","INVO00003934","1.62","20-Sep-2016"
"CUST00002488","INVO00003935","852.95","1-Aug-2017"
"CUST00002488","INVO00003936","100.38","7-May-2018"
"CUST00002490","INVO00003937","64.95","2-Jan-2010"
"CUST00002490","INVO00003938","2.38","25-Jun-2019"
"CUST00002496","INVO00003939","785.89","17-Apr-2017"
"CUST00002496","INVO00003940","681.06","28-Aug-2018"
"CUST00002496","INVO00003941","985.73","0-May-2012"
"CUST00002497","INVO00003942","7.2","18-Feb-2019"
"CUST00002497","INVO00003943","4.71","22-Feb-2011"
"CUST00002497","INVO00003944","316.96","24-Aug-2019"
"CUST00002500","INVO00003945","59.09","4-Jun-2019"
"CUST00002500","INVO00003946","45.35","14-Jun-2011"
"CUST00002485","INVO00003947","92.27","28-Dec-2014"
"CUST00002485","INVO00003948","6.88","6-Jul-2016"
"CUST00002494","INVO00003949","2.38","27-May-2013"
"CUST00002497","INVO00003950","777.27","25-Nov-2015"
"CUST00002497","INVO00003951","23.04","27-Jul-2010"
"CUST00002476","INVO00003952","564.72","20-Jan-2010"
"CUST00002476","INVO00003953","46.42","5-Dec-2010"
"CUST00002476","INVO00003954","28.11","7-Jun-2013"
"CUST00002483","INVO00003955","2.64","15-Feb-2012"
"CUST00002483","INVO00003956","9.16","21-Jul-2014"
"CUST00002488","INVO00003957","912.58","9-Jan-2019"
"CUST00002488","INVO00003958","9.9","26-Oct-2018"
"CUST00002488","INVO00003959","64.6","23-Aug-2013"
"CUST00002493","INVO00003960","5.69","11-Nov-2015"
"CUST00002493","INVO00003961","20.67","26-Apr-2012"
"CUST00002500","INVO00003962","7.77","12-May-2010"
"CUST00002500","INVO00003963","728.15","24-Jul-2018"
"CUST00002500","INVO00003964","751.19","28-Nov-2017"
"CUST00002481","INVO00003965","469.34","27-Nov-2013"
"CUST00002482","INVO00003966","4.07","10-Jul-2011"
"CUST00002482","INVO00003967","495.14","18-Mar-2011"
"CUST00002491","INVO00003968","3.78","24-Nov-2016"
"CUST00002491","INVO00003969","1.11","6-Oct-2014"
"CUST00002497","INVO00003970","625.66","24-Apr-2013"
"CUST00002497","INVO00003971","256.04","26-Apr-2015"
"CUST00002497","INVO00003972","996.25","3-Dec-2011"
"CUST00002477","INVO00003973","53.12","23-Jan-2013"
"CUST00002477","INVO00003974","58.08","3-Aug-2017"
"CUST00002482","INVO00003975","51.33","23-Sep-2015"
"CUST00002482","INVO00003976","456.9","1-Jun-2014"
"CUST00002487","INVO00003977","6.21","24-Jun-2017"
"CUST00002487","INVO00003978","38.04","28-Jan-2011"
"CUST00002493","INVO00003979","152.87","23-Sep-2015"
"CUST00002493","INVO00003980","60.72","24-May-2017"
"CUST00002496","INVO00003981","37.01","11-Sep-2017"
"CUST00002496","INVO00003982","12.2","25-Dec-2010"
"CUST00002499","INVO00003983","799.3","25-May-2015"
"CUST00002500","INVO00003984","5.68","10-Nov-2015"
"CUST00002500","INVO00003985","91.98","28-Jan-2016"
"CUST00002500","INVO00003986","46.27","14-Oct-2013"
"CUST00002484","INVO00003987","24.12","24-Feb-2011"
"CUST00002484","INVO00003988","6.47","5-Jul-2011"
"CUST00002484","INVO00003989","44.53","10-Apr-2010"
"CUST00002493","INVO00003990","436.19","19-Sep-2014"
"CUST00002477","INVO00003991","7.75","22-Oct-2012"
"CUST00002486","INVO00003992","5.18","10-Nov-2016"
"CUST00002495","INVO00003993","534.67","28-Oct-2011"
"CUST00002495","INVO00003994","5.64","6-Aug-2018"
"CUST00002478","INVO00003995","582.66","28-Jul-2017"
"CUST00002485","INVO00003996","436.41","1-Apr-2016"
"CUST00002491","INVO00003997","108.26","12-Jan-2012"
"CUST00002491","INVO00003998","1.15","13-Feb-2017"
"CUST00002476","INVO00003999","1.69","10-Jan-2011"
"CUST00002476","INVO00004000","3.16","2-Aug-2017"
"CUST00002477","INVO00004001","4.03","6-Jun-2016"
"CUST00002477","INVO00004002","35.44","28-Jun-2014"
"CUST00002478","INVO00004003","732.52","1-Oct-2019"
"CUST00002478","INVO00004004","25.58","15-Dec-2018"
"CUST00002487","INVO00004005","992.61","29-Mar-2011"
"CUST00002490","INVO00004006","352.07","6-Feb-2011"
"CUST00002490","INVO00004007","17.29","1-Sep-2011"
"CUST00002490","INVO00004008","3.98","16-May-2014"
"CUST00002499","INVO00004009","567.26","6-Jun-2018"
"CUST00002478","INVO00004010","3.33","25-Feb-2012"
"CUST00002478","INVO00004011","8.56","0-Jan-2014"
"CUST00002485","INVO00004012","78.4","15-Jun-2010"
"CUST00002485","INVO00004013","4.32","5-Oct-2011"
"CUST00002485","INVO00004014","2.99","8-Mar-2012"
"CUST00002486","INVO00004015","2.33","7-Sep-2014"
"CUST00002489","INVO00004016","44.17","24-Feb-2014"
"CUST00002496","INVO00004017","94.09","13-Oct-2013"
"CUST00002496","INVO00004018","990.74","4-Jan-2011"
"CUST00002496","INVO00004019","4.42","22-Oct-2012"
"CUST00002499","INVO00004020","199.61","0-Sep-2013"
"CUST00002499","INVO00004021","3.03","23-Sep-2019"
"CUST00002478","INVO00004022","2.92","4-Jun-2012"
"CUST00002478","INVO00004023","23.04","19-Mar-2018"
"CUST00002483","INVO00004024","601.35","5-Jan-2016"
"CUST00002483","INVO00004025","63.47","17-Nov-2017"
"CUST00002492","INVO00004026","61.24","28-Dec-2017"
"CUST00002494","INVO00004027","2.91","28-Feb-2017"
"CUST00002494","INVO00004028","933.37","10-Nov-2017"
"CUST00002494","INVO00004029","20.08","21-Nov-2012"
"CUST00002499","INVO00004030","8.0","3-Jun-2017"
"CUST00002481","INVO00004031","3.13","4-Dec-2014"
"CUST00002481","INVO00004032","387.24","24-Dec-2013"
"CUST00002487","INVO00004033","2.53","18-Jul-2019"
"CUST00002488","INVO00004034","300.37","29-Jul-2015"
"CUST00002495","INVO00004035","126.79","13-Jul-2011"
"CUST00002499","INVO00004036","63.27","24-Jul-2010"
"CUST00002499","INVO00004037","466.75","27-Feb-2013"
"CUST00002499","INVO00004038","6.5","11-Mar-2010"
"CUST00002482","INVO00004039","6.71","26-Mar-2017"
"CUST00002483","INVO00004040","28.18","17-Mar-2010"
"CUST00002492","INVO00004041","51.07","2-Dec-2016"
"CUST00002492","INVO00004042","1.21","18-May-2013"
"CUST00002492","INVO00004043","3.94","29-Sep-2017"
"CUST00002476","INVO00004044","8.58","24-Oct-2010"
"CUST00002480","INVO00004045","25.98","1-Jun-2013"
"CUST00002480","INVO00004046","320.41","19-Sep-2014"
"CUST00002480","INVO00004047","760.62","15-Feb-2013"
"CUST00002485","INVO00004048","2.38","28-Aug-2010"
"CUST00002485","INVO00004049","9.84","21-Nov-2016"
"CUST00002485","INVO00004050","248.18","8-Sep-2011"
"CUST00002487","INVO00004051","4.38","16-Oct-2014"
"CUST00002487","INVO00004052","83.95","26-Jun-2015"
"CUST00002487","INVO00004053","87.15","11-Jan-2018"
"CUST00002490","INVO00004054","92.0","13-Jun-2013"
"CUST00002494","INVO00004055","28.19","23-Feb-2011"
"CUST00002495","INVO00004056","9.85","12-Sep-2014"
"CUST00002495","INVO00004057","491.49","21-Jan-2014"
"CUST00002495","INVO00004058","41.32","24-Oct-2016"
"CUST00002480","INVO00004059","88.84","2-Mar-2015"
"CUST00002482","INVO00004060","53.2","0-Jul-2014"
"CUST00002489","INVO00004061","15.94","18-Jan-2016"
"CUST00002495","INVO00004062","868.22","4-Jan-2019"
"CUST00002495","INVO00004063","411.17","13-Sep-2013"
"CUST00002478","INVO00004064","5.0","17-Dec-2016"
"CUST00002478","INVO00004065","9.82","24-Jul-2019"
"CUST00002478","INVO00004066","7.3","21-Jul-2010"
"CUST00002483","INVO00004067","870.66","29-Mar-2013"
"CUST00002483","INVO00004068","903.19","8-Oct-2011"
"CUST00002491","INVO00004069","442.84","14-Nov-2013"
"CUST00002494","INVO00004070","647.11","6-Feb-2014"
"CUST00002494","INVO00004071","9.07","11-Jun-2010"
"CUST00002494","INVO00004072","338.74","12-Feb-2013"
"CUST00002496","INVO00004073","450.04","16-Nov-2016"
"CUST00002496","INVO00004074","4.18","2-Apr-2011"
"CUST00002496","INVO00004075","339.73","29-Jun-2018"
"CUST00002497","INVO00004076","4.15","23-Mar-2018"
"CUST00002482","INVO00004077","4.57","17-Apr-2016"
"CUST00002482","INVO00004078","14.22","10-Sep-2010"
"CUST00002482","INVO00004079","836.37","17-Jul-2015"
"CUST00002490","INVO00004080","706.63","18-Apr-2019"
"CUST00002490","INVO00004081","750.09","0-Oct-2016"
"CUST00002492","INVO00004082","53.32","16-Feb-2017"
"CUST00002492","INVO00004083","675.83","7-Jun-2016"
"CUST00002499","INVO00004084","370.64","10-Oct-2016"
"CUST00002483","INVO00004085","184.62","25-Apr-2015"
"CUST00002483","INVO00004086","27.49","22-Jan-2015"
"CUST00002483","INVO00004087","594.73","1-Apr-2013"
"CUST00002489","INVO00004088","8.16","8-May-2011"
"CUST00002492","INVO00004089","6.86","24-Aug-2019"
"CUST00002492","INVO00004090","2.61","12-Jan-2011"
"CUST00002492","INVO00004091","35.28","20-Nov-2018"
"CUST00002500","INVO00004092","8.37","17-Feb-2011"
"CUST00002500","INVO00004093","9.12","28-Dec-2016"
"CUST00002482","INVO00004094","47.45","29-May-2015"
"CUST00002482","INVO00004095","833.48","4-Feb-2011"
"CUST00002490","INVO00004096","91.53","13-Apr-2012"
"CUST00002499","INVO00004097","642.76","10-Sep-2015"
"CUST00002499","INVO00004098","79.64","23-Oct-2019"
"CUST00002499","INVO00004099","93.66","29-Dec-2014"
"CUST00002480","INVO00004100","326.07","13-Jul-2016"
"CUST00002480","INVO00004101","28.89","20-Oct-2014"
"CUST00002483","INVO00004102","278.15","29-Jun-2016"
"CUST00002483","INVO00004103","28.57","13-Mar-2015"
"CUST00002483","INVO00004104","409.73","16-Apr-2014"
"CUST00002491","INVO00004105","5.36","7-Apr-2019"
"CUST00002491","INVO00004106","25.31","7-Jan-2015"
"CUST00002494","INVO00004107","15.18","15-Jun-2013"
"CUST00002494","INVO00004108","1.03","15-May-2012"
"CUST00002499","INVO00004109","9.14","1-Mar-2018"
"CUST00002499","INVO00004110","533.13","6-Jan-2012"
"CUST00002499","INVO00004111","2.86","29-Dec-2018"
"CUST00002482","INVO00004112","4.08","20-Aug-2018"
"CUST00002492","INVO00004113","936.28","5-May-2017"
"CUST00002497","INVO00004114","8.76","6-Aug-2017"
"CUST00002497","INVO00004115","7.11","18-Dec-2019"
"CUST00002497","INVO00004116","1.3","1-Jun-2019"
"CUST00002499","INVO00004117","5.47","7-Nov-2019"
"CUST00002499","INVO00004118","724.05","28-Aug-2017"
"CUST00002499","INVO00004119","6.93","14-Feb-2019"
"CUST00002482","INVO00004120","4.31","21-Oct-2012"
"CUST00002482","INVO00004121","5.38","15-Jan-2013"
"CUST00002482","INVO00004122","4.01","6-Aug-2011"
"CUST00002484","INVO00004123","49.9","8-Feb-2015"
"CUST00002484","INVO00004124","561.8","3-Aug-2011"
"CUST00002494","INVO00004125","4.37","28-Mar-2015"
"CUST00002499","INVO00004126","3.36","6-Aug-2019"
"CUST00002481","INVO00004127","32.99","13-Nov-2013"
"CUST00002484","INVO00004128","8.57","2-Dec-2011"
"CUST00002492","INVO00004129","984.97","25-Jan-2012"
"CUST00002499","INVO00004130","6.79","8-Apr-2012"
"CUST00002499","INVO00004131","1.88","7-Oct-2011"
"CUST00002499","INVO00004132","6.67","15-Feb-2018"
"CUST00002484","INVO00004133","548.95","4-Oct-2016"
"CUST00002484","INVO00004134","5.81","10-Aug-2019"
"CUST00002484","INVO00004135","74.54","25-Feb-2016"
"CUST00002487","INVO00004136","44.78","26-Jun-2014"
"CUST00002487","INVO00004137","1.78","8-Jan-2011"
"CUST00002490","INVO00004138","60.82","23-Sep-2016"
"CUST00002490","INVO00004139","447.41","0-Mar-2011"
"CUST00002495","INVO00004140","404.22","21-Jul-2018"
"CUST00002495","INVO00004141","944.07","20-Jun-2019"
"CUST00002495","INVO00004142","26.13","29-Jun-2014"
"CUST00002476","INVO00004143","71.64","11-Nov-2015"
"CUST00002476","INVO00004144","2.93","17-Dec-2011"
"CUST00002476","INVO00004145","53.45","19-Mar-2018"
"CUST00002479","INVO00004146","136.46","25-Jun-2015"
"CUST00002479","INVO00004147","25.53","26-Jul-2011"
"CUST00002484","INVO00004148","1.2","2-Apr-2013"
"CUST00002489","INVO00004149","3.45","26-Jul-2012"
"CUST00002489","INVO00004150","565.92","27-Nov-2016"
"CUST00002489","INVO00004151","333.24","1-Oct-2014"
"CUST00002495","INVO00004152","95.66","15-Jan-2015"
"CUST00002479","INVO00004153","1.8","20-Aug-2011"
"CUST00002479","INVO00004154","87.63","27-Jul-2014"
"CUST00002481","INVO00004155","35.73","23-May-2012"
"CUST00002484","INVO00004156","6.14","24-Mar-2015"
"CUST00002484","INVO00004157","6.26","19-May-2016"
"CUST00002488","INVO00004158","268.14","18-Jul-2015"
"CUST00002488","INVO00004159","8.38","22-May-2015"
"CUST00002488","INVO00004160","77.11","8-Mar-2019"
"CUST00002495","INVO00004161","6.19","14-Aug-2016"
"CUST00002476","INVO00004162","21.03","7-Jun-2016"
"CUST00002476","INVO00004163","28.58","23-Aug-2012"
"CUST00002477","INVO00004164","617.18","12-Jul-2018"
"CUST00002477","INVO00004165","2.69","21-Apr-2013"
"CUST00002483","INVO00004166","3.95","10-Aug-2019"
"CUST00002484","INVO00004167","84.52","25-Jun-2019"
"CUST00002484","INVO00004168","21.86","24-Dec-2018"
"CUST00002487","INVO00004169","5.6","22-Oct-2010"
"CUST00002487","INVO00004170","645.31","10-Dec-2012"
"CUST00002497","INVO00004171","6.99","9-Apr-2014"
"CUST00002497","INVO00004172","2.19","19-Oct-2010"
"CUST00002497","INVO00004173","2.23","5-May-2013"
"CUST00002500","INVO00004174","62.88","5-Oct-2011"
"CUST00002500","INVO00004175","200.45","19-Feb-2016"
"CUST00002500","INVO00004176","62.0","2-Jun-2011"
"CUST00002479","INVO00004177","4.74","28-Jul-2017"
"CUST00002485","INVO00004178","59.32","27-May-2019"
"CUST00002485","INVO00004179","316.7","22-Oct-2018"
"CUST00002495","INVO00004180","4.01","10-Jun-2019"
"CUST00002495","INVO00004181","3.73","27-Feb-2014"
"CUST00002477","INVO00004182","147.11","22-Oct-2019"
"CUST00002478","INVO00004183","588.22","23-Nov-2012"
"CUST00002479","INVO00004184","423.01","6-Aug-2014"
"CUST00002479","INVO00004185","1.44","20-Dec-2016"
"CUST00002479","INVO00004186","846.46","17-Sep-2018"
"CUST00002488","INVO00004187","202.8","15-Oct-2013"
"CUST00002488","INVO00004188","7.48","12-Jun-2011"
"CUST00002488","INVO00004189","21.93","13-May-2013"
"CUST00002490","INVO00004190","39.15","17-Sep-2011"
"CUST00002498","INVO00004191","521.76","8-Mar-2015"
"CUST00002498","INVO00004192","14.07","21-Jun-2018"
"CUST00002498","INVO00004193","501.01","8-May-2011"
"CUST00002478","INVO00004194","29.09","4-Jan-2015"
"CUST00002478","INVO00004195","9.01","13-May-2010"
"CUST00002480","INVO00004196","49.0","29-Jun-2018"
"CUST00002480","INVO00004197","4.6","1-Nov-2015"
"CUST00002480","INVO00004198","675.59","25-Nov-2015"
"CUST00002483","INVO00004199","655.55","2-Jun-2013"
"CUST00002488","INVO00004200","3.9","14-May-2016"
"CUST00002489","INVO00004201","498.74","15-Jan-2017"
"CUST00002489","INVO00004202","9.31","24-Feb-2011"
"CUST00002489","INVO00004203","7.93","27-May-2015"
"CUST00002492","INVO00004204","3.98","0-May-2013"
"CUST00002476","INVO00004205","523.27","29-Aug-2011"
"CUST00002482","INVO00004206","7.99","29-May-2017"
"CUST00002482","INVO00004207","550.9","8-Dec-2010"
"CUST00002486","INVO00004208","47.74","21-May-2017"
"CUST00002489","INVO00004209","783.59","27-Sep-2011"
"CUST00002497","INVO00004210","3.74","28-May-2015"
"CUST00002497","INVO00004211","42.63","14-Dec-2019"
"CUST00002497","INVO00004212","8.88","25-Jan-2014"
"CUST00002479","INVO00004213","43.67","21-Dec-2011"
"CUST00002479","INVO00004214","9.72","25-Dec-2017"
"CUST00002479","INVO00004215","88.98","21-Aug-2018"
"CUST00002487","INVO00004216","5.05","28-Nov-2015"
"CUST00002487","INVO00004217","8.57","15-May-2017"
"CUST00002493","INVO00004218","5.82","15-Mar-2013"
"CUST00002493","INVO00004219","17.96","20-Apr-2013"
"CUST00002493","INVO00004220","185.91","25-Dec-2015"
"CUST00002499","INVO00004221","4.39","23-Nov-2019"
"CUST00002499","INVO00004222","1.85","14-May-2014"
"CUST00002499","INVO00004223","49.87","1-Dec-2015"
"CUST00002481","INVO00004224","31.56","17-Jan-2013"
"CUST00002481","INVO00004225","1.55","22-Jan-2013"
"CUST00002491","INVO00004226","65.0","27-Dec-2012"
"CUST00002491","INVO00004227","955.16","19-May-2018"
"CUST00002497","INVO00004228","23.08","3-Aug-2010"
"CUST00002497","INVO00004229","4.52","11-Sep-2011"
"CUST00002482","INVO00004230","61.4","10-May-2012"
"CUST00002482","INVO00004231","3.88","12-Mar-2019"
"CUST00002486","INVO00004232","358.77","7-Nov-2014"
"CUST00002494","INVO00004233","90.73","16-Jul-2019"
"CUST00002494","INVO00004234","9.14","29-Oct-2017"
"CUST00002494","INVO00004235","779.82","27-Sep-2017"
"CUST00002500","INVO00004236","8.11","16-Apr-2016"
"CUST00002500","INVO00004237","92.33","25-Apr-2013"
"CUST00002500","INVO00004238","3.17","12-Nov-2013"
"CUST00002481","INVO00004239","2.5","19-Sep-2012"
"CUST00002481","INVO00004240","7.16","4-Jul-2018"
"CUST00002484","INVO00004241","27.15","8-Feb-2018"
"CUST00002487","INVO00004242","789.85","7-Jun-2019"
"CUST00002487","INVO00004243","7.32","16-Oct-2019"
"CUST00002487","INVO00004244","72.47","7-Jan-2016"
"CUST00002492","INVO00004245","376.83","4-Sep-2018"
"CUST00002492","INVO00004246","408.73","21-Jun-2015"
"CUST00002492","INVO00004247","3.29","0-Jan-2015"
"CUST00002498","INVO00004248","246.14","4-Jul-2015"
"CUST00002482","INVO00004249","35.76","6-Sep-2011"
"CUST00002482","INVO00004250","957.14","2-Jun-2019"
"CUST00002492","INVO00004251","454.25","6-Sep-2012"
"CUST00002492","INVO00004252","7.6","25-Oct-2014"
"CUST00002496","INVO00004253","1.1","3-Apr-2016"
"CUST00002496","INVO00004254","62.56","14-Jul-2018"
"CUST00002496","INVO00004255","975.23","29-Sep-2014"
"CUST00002478","INVO00004256","96.39","22-Mar-2013"
"CUST00002478","INVO00004257","9.77","16-Apr-2012"
"CUST00002480","INVO00004258","58.78","28-Jan-2015"
"CUST00002480","INVO00004259","277.39","6-Dec-2016"
"CUST00002482","INVO00004260","709.68","17-Aug-2019"
"CUST00002482","INVO00004261","671.63","12-Dec-2010"
"CUST00002482","INVO00004262","41.77","15-Jan-2012"
"CUST00002484","INVO00004263","60.56","9-Mar-2013"
"CUST00002489","INVO00004264","536.0","24-Jul-2011"
"CUST00002489","INVO00004265","78.92","17-Sep-2011"
"CUST00002492","INVO00004266","58.32","13-Nov-2018"
"CUST00002492","INVO00004267","853.35","4-Jan-2012"
"CUST00002492","INVO00004268","75.53","28-Apr-2013"
"CUST00002499","INVO00004269","3.54","5-Apr-2019"
"CUST00002500","INVO00004270","6.37","6-Apr-2014"
"CUST00002485","INVO00004271","4.38","14-Mar-2017"
"CUST00002493","INVO00004272","7.66","11-Sep-2017"
"CUST00002493","INVO00004273","81.86","25-Nov-2018"
"CUST00002493","INVO00004274","779.23","11-Feb-2016"
"CUST00002477","INVO00004275","714.44","10-Mar-2018"
"CUST00002487","INVO00004276","96.18","3-Sep-2016"
"CUST00002497","INVO00004277","33.73","2-Feb-2011"
"CUST00002482","INVO00004278","145.05","1-May-2012"
"CUST00002482","INVO00004279","288.43","23-Apr-2017"
"CUST00002486","INVO00004280","32.3","2-Apr-2010"
"CUST00002486","INVO00004281","30.12","10-Feb-2016"
"CUST00002486","INVO00004282","65.57","22-Oct-2011"
"CUST00002490","INVO00004283","61.65","14-Dec-2016"
"CUST00002495","INVO00004284","4.74","7-Jan-2014"
"CUST00002495","INVO00004285","7.23","28-Feb-2014"
"CUST00002495","INVO00004286","3.72","17-Apr-2013"
"CUST00002478","INVO00004287","929.55","3-Nov-2014"
"CUST00002478","INVO00004288","519.78","17-May-2011"
"CUST00002484","INVO00004289","354.18","8-Sep-2014"
"CUST00002494","INVO00004290","848.94","20-Dec-2019"
"CUST00002494","INVO00004291","40.34","8-Mar-2019"
"CUST00002494","INVO00004292","7.38","15-Aug-2010"
"CUST00002476","INVO00004293","22.41","12-Oct-2012"
"CUST00002478","INVO00004294","43.3","20-Nov-2018"
"CUST00002484","INVO00004295","722.11","3-Apr-2012"
"CUST00002484","INVO00004296","2.44","23-Aug-2019"
"CUST00002484","INVO00004297","4.61","12-Oct-2011"
"CUST00002487","INVO00004298","65.2","1-Nov-2011"
"CUST00002487","INVO00004299","934.4","29-Jul-2015"
"CUST00002487","INVO00004300","414.94","13-Jun-2017"
"CUST00002489","INVO00004301","176.36","3-Jun-2017"
"CUST00002489","INVO00004302","16.87","0-Jun-2017"
"CUST00002499","INVO00004303","410.08","14-Jan-2015"
"CUST00002478","INVO00004304","8.28","16-Oct-2012"
"CUST00002478","INVO00004305","5.36","23-Aug-2014"
"CUST00002478","INVO00004306","6.93","13-Nov-2010"
"CUST00002481","INVO00004307","778.44","7-Feb-2013"
"CUST00002481","INVO00004308","802.89","26-Nov-2012"
"CUST00002481","INVO00004309","7.54","22-Jun-2012"
"CUST00002489","INVO00004310","411.89","27-Jun-2010"
"CUST00002490","INVO00004311","655.92","12-Mar-2010"
"CUST00002490","INVO00004312","4.96","0-Mar-2011"
"CUST00002494","INVO00004313","7.05","13-Jul-2013"
"CUST00002494","INVO00004314","30.72","14-Sep-2019"
"CUST00002494","INVO00004315","90.37","2-Aug-2010"
"CUST00002496","INVO00004316","563.82","6-Oct-2014"
"CUST00002481","INVO00004317","421.94","13-Jun-2010"
"CUST00002481","INVO00004318","562.99","9-Sep-2012"
"CUST00002481","INVO00004319","22.46","2-Sep-2011"
"CUST00002487","INVO00004320","46.97","29-Nov-2016"
"CUST00002487","INVO00004321","158.98","2-May-2011"
"CUST00002487","INVO00004322","657.09","14-Aug-2016"
"CUST00002488","INVO00004323","24.07","1-Jan-2017"
"CUST00002496","INVO00004324","59.38","21-Jun-2011"
"CUST00002496","INVO00004325","533.48","8-Mar-2010"
"CUST00002496","INVO00004326","35.27","7-Feb-2018"
"CUST00002481","INVO00004327","9.72","7-Dec-2018"
"CUST00002482","INVO00004328","117.5","27-Sep-2012"
"CUST00002484","INVO00004329","2.83","17-Jun-2011"
"CUST00002484","INVO00004330","32.32","15-May-2010"
"CUST00002493","INVO00004331","71.84","18-Jun-2015"
"CUST00002478","INVO00004332","85.03","6-Feb-2019"
"CUST00002488","INVO00004333","765.95","15-Aug-2011"
"CUST00002497","INVO00004334","129.29","25-Nov-2015"
"CUST00002497","INVO00004335","693.44","22-Jul-2017"
"CUST00002497","INVO00004336","77.87","9-Aug-2013"
"CUST00002500","INVO00004337","144.46","17-Apr-2014"
"CUST00002500","INVO00004338","8.2","27-Nov-2014"
"CUST00002500","INVO00004339","974.81","0-May-2012"
"CUST00002484","INVO00004340","555.92","25-Jun-2011"
"CUST00002484","INVO00004341","7.7","12-Jun-2011"
"CUST00002486","INVO00004342","500.17","24-May-2010"
"CUST00002486","INVO00004343","47.06","22-Dec-2019"
"CUST00002491","INVO00004344","51.16","7-May-2012"
"CUST00002491","INVO00004345","6.32","26-Dec-2014"
"CUST00002499","INVO00004346","6.15","3-May-2011"
"CUST00002499","INVO00004347","40.72","7-Apr-2012"
"CUST00002476","INVO00004348","2.92","16-Apr-2016"
"CUST00002476","INVO00004349","646.38","25-Dec-2016"
"CUST00002480","INVO00004350","55.78","5-Aug-2019"
"CUST00002480","INVO00004351","19.32","26-May-2012"
"CUST00002487","INVO00004352","8.5","15-Sep-2015"
"CUST00002487","INVO00004353","7.01","18-May-2011"
"CUST00002487","INVO00004354","997.55","10-Jul-2011"
"CUST00002497","INVO00004355","2.49","11-Nov-2010"
"CUST00002497","INVO00004356","4.94","22-Jun-2010"
"CUST00002477","INVO00004357","313.74","24-Oct-2013"
"CUST00002477","INVO00004358","3.46","25-Nov-2014"
"CUST00002479","INVO00004359","47.11","17-Mar-2013"
"CUST00002479","INVO00004360","721.41","20-Apr-2018"
"CUST00002488","INVO00004361","4.06","28-Mar-2016"
"CUST00002488","INVO00004362","4.88","8-Jan-2015"
"CUST00002497","INVO00004363","4.06","8-Jul-2010"
"CUST00002497","INVO00004364","4.88","27-Feb-2018"
"CUST00002497","INVO00004365","99.13","19-Dec-2014"
"CUST00002482","INVO00004366","49.7","18-Apr-2014"
"CUST00002482","INVO00004367","442.39","0-Apr-2019"
"CUST00002482","INVO00004368","174.25","6-Sep-2012"
"CUST00002483","INVO00004369","38.34","22-Jul-2017"
"CUST00002483","INVO00004370","338.3","0-Oct-2014"
"CUST00002483","INVO00004371","882.58","2-Dec-2018"
"CUST00002489","INVO00004372","3.54","18-Mar-2018"
"CUST00002489","INVO00004373","1.84","18-Apr-2013"
"CUST00002492","INVO00004374","652.27","29-Aug-2016"
"CUST00002496","INVO00004375","7.43","26-Nov-2019"
"CUST00002496","INVO00004376","396.07","26-Jul-2016"
"CUST00002478","INVO00004377","8.9","19-Jun-2019"
"CUST00002478","INVO00004378","72.04","1-Feb-2016"
"CUST00002478","INVO00004379","66.02","9-Sep-2017"
"CUST00002485","INVO00004380","99.52","1-Jul-2011"
